imu_now,imu_mean,imu_std,imu_max,imu_min,imu_range,imu_max_diff,imu_mean_diff,imu_rate,label
0.9593,0.9738,0.0109,0.9902,0.9505,0.0397,0.0211,0.0066,0.0089,braking
1.0579,1.0321,0.0173,1.0602,1.0052,0.055,0.0214,0.0111,-0.0023,braking
1.0004,1.0011,0.0102,1.02,0.9897,0.0303,0.0303,0.0139,0.0107,normal
1.0024,0.9963,0.013,1.0222,0.9765,0.0457,0.0294,0.0201,0.0183,normal
1.0087,0.9999,0.0127,1.0247,0.983,0.0416,0.0236,0.0143,0.0226,normal
1.0114,1.2242,0.8526,3.7442,0.5094,3.2349,3.2349,0.7246,0.502,pothole
1.0062,1.1258,0.6157,2.8786,0.3526,2.526,2.526,0.5726,0.6537,pothole
0.9972,0.9982,0.0074,1.0116,0.9824,0.0292,0.0211,0.0085,-0.0029,normal
0.9755,0.9901,0.0097,1.0054,0.9755,0.0299,0.0151,0.0076,-0.0118,braking
1.0069,1.1604,0.7147,3.229,0.3709,2.8581,2.8581,0.6457,0.636,pothole
0.9946,1.0033,0.0078,1.0148,0.9926,0.0222,0.0161,0.0078,-0.0037,normal
1.0107,1.0593,0.3572,2.0402,0.5235,1.5167,1.5167,0.3524,0.4872,pothole
1.0126,1.0057,0.0095,1.0155,0.9833,0.0323,0.0294,0.0122,0.0294,normal
0.9959,1.1554,0.6808,3.1376,0.4463,2.6913,2.6913,0.6043,0.5496,pothole
1.0171,1.0022,0.0127,1.0171,0.9836,0.0335,0.0318,0.0218,0.0318,normal
0.9953,1.0028,0.008,1.0134,0.9911,0.0223,0.0207,0.0075,0.0043,braking
1.003,1.0047,0.0077,1.0163,0.9943,0.0221,0.0197,0.0121,0.0087,braking
1.003,1.0015,0.011,1.0133,0.9804,0.0328,0.0274,0.0167,-0.0073,normal
1.0082,1.0008,0.0093,1.0144,0.9864,0.028,0.0253,0.0119,0.0214,normal
0.9983,1.0027,0.0101,1.02,0.9845,0.0355,0.0183,0.0104,0.0138,normal
1.0072,0.9936,0.0091,1.0081,0.9797,0.0283,0.0215,0.0101,-0.0008,normal
0.9988,1.0803,0.4204,2.2693,0.5304,1.7389,1.7389,0.3917,0.4684,pothole
1.0027,1.0046,0.0101,1.0293,0.9865,0.0429,0.0429,0.0126,-0.0031,normal
1.0502,1.0292,0.0142,1.0502,1.0082,0.042,0.0181,0.0091,0.0062,braking
0.9933,1.0004,0.0119,1.0234,0.981,0.0424,0.0211,0.0112,0.0046,normal
1.0106,1.5304,0.3358,1.9217,0.9973,0.9244,0.3288,0.2039,-0.3003,speed_hump
1.0093,1.0031,0.0136,1.0255,0.9818,0.0437,0.0306,0.0177,0.004,normal
1.0023,1.0069,0.0044,1.0179,1.0023,0.0156,0.0122,0.0044,-0.0058,braking
0.9973,0.9988,0.0109,1.0177,0.9784,0.0394,0.0331,0.014,-0.0086,normal
0.9771,0.9945,0.0153,1.0165,0.9647,0.0518,0.045,0.018,-0.0153,normal
0.9798,0.9996,0.0161,1.0247,0.9798,0.0449,0.0371,0.0135,-0.0074,normal
0.9913,0.9994,0.0092,1.0191,0.9872,0.0319,0.0219,0.0106,-0.0095,normal
0.9935,1.1933,0.7425,3.3823,0.5412,2.8411,2.8411,0.6356,0.4523,pothole
1.0122,1.004,0.0114,1.02,0.9796,0.0404,0.0328,0.0136,-0.0078,normal
0.9833,1.0688,0.4339,2.2626,0.4212,1.8414,1.8414,0.4145,0.562,pothole
0.9928,0.9983,0.013,1.0173,0.9703,0.047,0.047,0.0184,-0.0117,normal
0.9921,1.0,0.0117,1.0242,0.9838,0.0403,0.0323,0.0169,-0.0223,normal
1.0108,0.9979,0.0112,1.0203,0.9793,0.041,0.0211,0.0135,0.0182,normal
1.0177,1.0024,0.0085,1.0177,0.9902,0.0275,0.0167,0.0087,0.0167,normal
1.0097,1.0012,0.007,1.0147,0.9925,0.0223,0.0223,0.0071,0.0067,normal
0.9947,0.9953,0.0088,1.0121,0.9791,0.0331,0.0175,0.0088,-0.0175,normal
0.9905,1.0795,0.409,2.2331,0.5372,1.696,1.696,0.3847,0.4533,pothole
0.9971,1.5636,0.3597,1.9739,0.9868,0.9871,0.3528,0.2182,-0.3432,speed_hump
0.9974,0.997,0.0108,1.0186,0.9839,0.0347,0.0306,0.0117,-0.0144,normal
1.0299,1.0152,0.0125,1.0326,0.9979,0.0346,0.0225,0.0071,0.0017,braking
0.9647,0.9783,0.013,0.9998,0.9597,0.0401,0.0163,0.0093,0.005,braking
1.0011,1.0035,0.0075,1.0158,0.9914,0.0244,0.0223,0.0106,0.0034,normal
1.0002,1.4522,0.2746,1.7638,1.0002,0.7635,0.3084,0.1683,-0.3084,speed_hump
1.0044,1.0059,0.0108,1.0171,0.982,0.0351,0.0313,0.012,-0.0073,normal
1.033,1.0731,0.3779,2.1406,0.5773,1.5633,1.5633,0.3552,0.4558,pothole
0.9888,1.0786,0.5135,2.4779,0.2835,2.1944,2.1944,0.4979,0.7053,pothole
1.0144,1.0102,0.0052,1.0207,1.0012,0.0196,0.0139,0.0067,0.0035,braking
1.001,0.9861,0.0123,1.001,0.9623,0.0387,0.036,0.0196,0.0205,normal
1.0144,1.0018,0.011,1.0144,0.9754,0.039,0.0385,0.0153,0.0093,normal
1.0148,1.4886,0.3083,1.8606,1.0148,0.8459,0.2805,0.1877,-0.2805,speed_hump
0.9696,1.1455,0.6843,3.1077,0.3286,2.7791,2.7791,0.6177,0.641,pothole
0.993,0.9996,0.0143,1.0299,0.9764,0.0535,0.0332,0.0145,0.0165,normal
1.032,1.2673,0.1583,1.4579,1.0194,0.4385,0.145,0.096,-0.1251,speed_hump
1.0093,1.4101,0.2538,1.7122,1.0093,0.7029,0.2411,0.1541,-0.2305,speed_hump
0.98,1.4515,0.2885,1.7647,0.98,0.7848,0.2909,0.173,-0.2909,speed_hump
1.0138,1.1824,0.7024,3.2457,0.5286,2.717,2.717,0.6101,0.4852,pothole
1.0177,1.0086,0.009,1.0241,0.996,0.0281,0.0275,0.0075,0.0006,braking
0.989,1.3848,0.2514,1.6872,0.9878,0.6994,0.2705,0.1553,-0.2426,speed_hump
1.0141,1.5019,0.3168,1.8699,0.9841,0.8858,0.3218,0.1935,-0.3109,speed_hump
0.9968,0.9976,0.0134,1.0173,0.9708,0.0465,0.0374,0.0163,0.0118,normal
0.9708,1.1923,0.76,3.4232,0.4789,2.9443,2.9443,0.6549,0.4919,pothole
0.9913,1.4468,0.2776,1.7935,0.9913,0.8022,0.2815,0.1722,-0.2494,speed_hump
1.0087,1.5105,0.3292,1.9027,0.9763,0.9264,0.3206,0.2023,-0.3073,speed_hump
0.9996,1.0051,0.0108,1.0176,0.9867,0.0309,0.0309,0.016,0.0129,normal
0.997,1.0014,0.0115,1.018,0.9829,0.0351,0.0351,0.0136,0.0009,normal
0.9992,1.0006,0.0116,1.0188,0.9817,0.0371,0.0326,0.0179,-0.0196,normal
0.9611,0.9755,0.0123,0.9895,0.9548,0.0347,0.0195,0.0073,0.0034,braking
0.9661,0.9708,0.0089,0.9847,0.9601,0.0246,0.0159,0.0069,0.0035,braking
1.0325,1.006,0.0176,1.0345,0.9831,0.0514,0.0322,0.0134,-0.002,braking
1.027,1.5301,0.3228,1.9302,1.027,0.9032,0.3047,0.2005,-0.2813,speed_hump
0.9808,0.9938,0.013,1.0184,0.9688,0.0496,0.0276,0.0153,-0.0081,normal
1.0214,1.2568,0.158,1.4479,1.0082,0.4397,0.157,0.0962,-0.1164,speed_hump
1.011,1.0848,0.5167,2.5075,0.3152,2.1924,2.1924,0.4911,0.6959,pothole
1.0059,1.1304,0.5598,2.7584,0.5416,2.2168,2.2168,0.4993,0.4643,pothole
0.9897,1.2536,0.1621,1.4422,0.9897,0.4524,0.1824,0.1005,-0.159,speed_hump
0.9895,0.9988,0.0106,1.0189,0.9866,0.0323,0.0241,0.0142,-0.0018,normal
0.9698,1.2938,0.1957,1.5434,0.9698,0.5736,0.2057,0.1243,-0.2057,speed_hump
1.0041,1.0013,0.0083,1.0143,0.9849,0.0294,0.0294,0.0109,0.0058,normal
1.0082,1.0042,0.011,1.0234,0.9793,0.0441,0.0238,0.0119,-0.0152,normal
0.9958,1.0022,0.015,1.023,0.9731,0.05,0.0477,0.0244,-0.0273,normal
1.0156,0.9978,0.0088,1.0156,0.9859,0.0297,0.0196,0.0106,0.0135,normal
0.9887,1.0013,0.0086,1.0125,0.9878,0.0247,0.0247,0.0087,-0.0085,normal
0.9952,1.2764,0.1867,1.5111,0.9703,0.5408,0.2072,0.1174,-0.1417,speed_hump
1.0062,1.0118,0.0092,1.027,0.9968,0.0302,0.023,0.0115,-0.0208,braking
0.9839,1.583,0.3747,2.0162,0.9839,1.0322,0.3696,0.2277,-0.3473,speed_hump
0.9953,1.172,0.675,3.1596,0.5673,2.5923,2.5923,0.589,0.428,pothole
0.9766,1.0051,0.0139,1.0229,0.9766,0.0464,0.0421,0.0137,-0.0421,normal
0.9848,1.0764,0.4841,2.4035,0.3436,2.0599,2.0599,0.4675,0.6412,pothole
1.0024,1.001,0.0136,1.0238,0.9771,0.0468,0.0403,0.0178,-0.0041,normal
0.996,0.9924,0.0067,1.0066,0.981,0.0255,0.0171,0.0091,0.0104,braking
0.9941,1.122,0.653,2.9629,0.2522,2.7108,2.7108,0.6123,0.7419,pothole
1.0132,1.0032,0.0105,1.0166,0.9787,0.0379,0.0341,0.0128,0.0079,normal
0.9804,1.1174,0.5481,2.7051,0.5174,2.1877,2.1877,0.4957,0.463,pothole
1.0113,0.9966,0.0093,1.0113,0.9773,0.034,0.0253,0.0109,0.0033,normal
0.9907,1.1849,0.7693,3.4406,0.4498,2.9908,2.9908,0.6742,0.5409,pothole
0.984,1.4252,0.2707,1.7522,0.984,0.7682,0.2911,0.1694,-0.2911,speed_hump
1.0136,1.0017,0.014,1.0295,0.9823,0.0472,0.0304,0.0185,0.024,normal
1.0235,1.1708,0.6654,3.1297,0.5741,2.5556,2.5556,0.5847,0.4494,pothole
0.9814,1.6468,0.4066,2.1148,0.9814,1.1334,0.3979,0.2472,-0.3979,speed_hump
1.0242,1.1231,0.5407,2.6874,0.524,2.1634,2.1634,0.4901,0.5002,pothole
1.038,1.0274,0.0113,1.044,1.0113,0.0327,0.0184,0.0082,0.011,braking
0.9995,1.0006,0.0155,1.0246,0.9716,0.053,0.053,0.0231,0.007,normal
0.9891,1.1719,0.6731,3.1542,0.5694,2.5847,2.5847,0.5815,0.4196,pothole
1.0153,0.9976,0.01,1.0153,0.9776,0.0377,0.0288,0.0132,0.0202,braking
0.9905,1.055,0.3803,2.0961,0.4754,1.6207,1.6207,0.3635,0.5151,pothole
0.9882,0.9963,0.0119,1.0193,0.9742,0.0452,0.0176,0.0114,-0.0093,normal
1.0135,0.9916,0.0116,1.0135,0.9645,0.0489,0.0278,0.0095,0.022,normal
1.0008,0.9903,0.0079,1.0025,0.9778,0.0246,0.0164,0.0083,-0.0017,normal
0.9934,1.0012,0.0083,1.0156,0.9883,0.0273,0.0273,0.0116,-0.0146,normal
1.0298,1.615,0.381,2.0636,1.001,1.0626,0.3783,0.2329,-0.3217,speed_hump
1.0029,1.0654,0.469,2.3415,0.3351,2.0063,2.0063,0.4544,0.6678,pothole
1.0108,0.9991,0.011,1.0153,0.9781,0.0372,0.0332,0.0139,0.0131,normal
1.017,0.996,0.0103,1.017,0.9845,0.0325,0.0278,0.0101,0.0278,normal
1.0206,1.0523,0.4213,2.1506,0.3093,1.8413,1.8413,0.4186,0.7113,pothole
0.9669,1.4182,0.2775,1.7536,0.9669,0.7868,0.2766,0.1717,-0.2766,speed_hump
0.9433,0.9708,0.0179,0.9983,0.9433,0.055,0.0201,0.0105,-0.0139,braking
0.9777,1.1344,0.5662,2.7899,0.5736,2.2163,2.2163,0.4938,0.4041,pothole
0.9965,1.0042,0.0065,1.013,0.9961,0.0169,0.0152,0.0094,0.0004,braking
1.0126,0.9986,0.0125,1.0189,0.98,0.0389,0.0336,0.0166,0.0099,normal
1.0033,1.0123,0.0076,1.0228,0.9985,0.0244,0.0214,0.009,-0.0117,braking
1.028,1.1227,0.6527,2.9719,0.279,2.6929,2.6929,0.6164,0.749,pothole
0.9945,0.9948,0.0156,1.0184,0.9702,0.0483,0.0468,0.0194,0.0244,normal
0.987,1.1921,0.8137,3.576,0.4061,3.17,3.17,0.7123,0.5809,pothole
0.9821,0.996,0.0127,1.014,0.98,0.034,0.034,0.0173,0.0021,normal
0.9884,1.1188,0.653,2.9585,0.2457,2.7128,2.7128,0.6108,0.7427,pothole
0.9666,1.4665,0.3049,1.8402,0.9666,0.8737,0.2963,0.1891,-0.2963,speed_hump
1.0044,0.9922,0.0082,1.0044,0.9757,0.0286,0.023,0.0088,0.0052,normal
0.9873,0.9953,0.0142,1.0245,0.9752,0.0494,0.047,0.0186,-0.0007,normal
1.0002,1.306,0.1986,1.5518,0.9857,0.5662,0.1945,0.1242,-0.1945,speed_hump
1.0084,0.9956,0.0128,1.0104,0.9675,0.0429,0.0429,0.0147,0.0038,normal
1.0177,1.0036,0.0082,1.0177,0.9892,0.0286,0.0208,0.0104,0.0164,braking
1.0012,1.0039,0.009,1.0199,0.994,0.0259,0.0236,0.0098,0.004,braking
1.0155,1.007,0.0086,1.0177,0.9964,0.0213,0.02,0.0147,0.0128,normal
0.9903,1.5001,0.3238,1.9061,0.9816,0.9244,0.3326,0.2045,-0.3114,speed_hump
0.9897,1.0036,0.0129,1.0264,0.9839,0.0426,0.0345,0.0135,0.0058,normal
0.9958,1.1484,0.5827,2.8572,0.5951,2.2621,2.2621,0.5143,0.4007,pothole
1.0667,1.0335,0.019,1.0667,1.0032,0.0635,0.0351,0.0132,0.019,braking
0.9981,0.9993,0.0096,1.0157,0.9819,0.0338,0.0281,0.0133,-0.0098,braking
1.0152,1.586,0.3657,2.036,1.0082,1.0277,0.365,0.2276,-0.3259,speed_hump
1.0072,0.9969,0.0097,1.0072,0.9763,0.0309,0.0245,0.0117,0.0217,normal
1.0058,1.0028,0.0117,1.0198,0.9742,0.0457,0.0341,0.0162,0.003,normal
0.9924,0.9949,0.0135,1.0228,0.9763,0.0465,0.0341,0.0209,0.0109,normal
0.9977,0.9935,0.0099,1.0089,0.9693,0.0396,0.0285,0.0128,0.0285,normal
0.992,1.3306,0.2072,1.5796,0.992,0.5876,0.2231,0.1291,-0.2015,speed_hump
0.9991,1.157,0.6941,3.1725,0.414,2.7586,2.7586,0.6224,0.5852,pothole
1.0059,1.0053,0.0069,1.017,0.9928,0.0242,0.0112,0.0068,-0.0057,normal
0.9972,0.9994,0.0115,1.0233,0.9781,0.0452,0.0452,0.0147,-0.0077,normal
1.0146,1.6851,0.4312,2.1975,0.9845,1.213,0.4556,0.2662,-0.405,speed_hump
1.0185,1.0469,0.3789,2.0553,0.4149,1.6404,1.6404,0.3816,0.6036,pothole
0.9899,0.9962,0.0087,1.0122,0.9846,0.0276,0.0203,0.0095,-0.0127,braking
1.0147,0.9996,0.0091,1.0147,0.9868,0.028,0.0214,0.0108,0.0083,normal
0.9956,1.22,0.8458,3.7249,0.5419,3.1831,3.1831,0.7187,0.4537,pothole
1.004,1.4614,0.2847,1.8157,1.004,0.8117,0.2798,0.179,-0.2684,speed_hump
0.9772,0.989,0.0063,0.9987,0.9772,0.0216,0.0168,0.0057,-0.0047,braking
1.0223,1.0098,0.0065,1.0223,0.9993,0.023,0.0114,0.0061,0.0071,braking
0.9852,1.0598,0.3644,2.0887,0.5802,1.5085,1.5085,0.3478,0.405,pothole
0.9946,1.0013,0.0081,1.0137,0.9888,0.0249,0.0196,0.0109,0.0058,braking
1.0068,1.1895,0.8165,3.5621,0.3206,3.2415,3.2415,0.7289,0.6862,pothole
0.9805,1.3169,0.208,1.5812,0.9805,0.6007,0.2176,0.1299,-0.1657,speed_hump
1.009,1.2861,0.1797,1.4933,1.009,0.4843,0.1867,0.1076,-0.1278,speed_hump
0.9857,1.0627,0.3974,2.1763,0.5162,1.6601,1.6601,0.3765,0.4695,pothole
1.0114,1.0033,0.0138,1.03,0.9852,0.0448,0.0427,0.0208,0.0262,normal
1.0128,1.0005,0.0123,1.0152,0.9786,0.0366,0.0359,0.0165,0.0341,normal
1.0335,1.0124,0.0131,1.0335,0.9958,0.0376,0.0114,0.0051,0.0114,braking
0.9834,1.1812,0.843,3.6105,0.2132,3.3973,3.3973,0.7573,0.7702,pothole
0.9978,1.5696,0.3661,2.0012,0.987,1.0141,0.3527,0.2242,-0.3527,speed_hump
0.997,1.1345,0.6722,3.0413,0.2716,2.7697,2.7697,0.6226,0.7254,pothole
0.9968,1.0019,0.0121,1.0229,0.9829,0.04,0.04,0.0163,0.0045,normal
0.9432,0.9776,0.0165,1.0033,0.9432,0.0601,0.0293,0.0113,-0.0293,braking
1.0112,1.4236,0.2567,1.719,1.0112,0.7078,0.2634,0.1558,-0.2634,speed_hump
0.9438,0.9593,0.0121,0.9761,0.9358,0.0403,0.0268,0.0096,-0.0049,braking
0.998,0.9978,0.0155,1.0331,0.9749,0.0581,0.0448,0.0204,0.023,normal
1.0159,1.007,0.0071,1.0166,0.9978,0.0188,0.0188,0.0109,0.0057,braking
1.0222,0.9986,0.0134,1.0222,0.9776,0.0446,0.0345,0.0153,0.0345,normal
1.0282,1.0089,0.0089,1.0282,0.9928,0.0354,0.017,0.0066,0.017,braking
1.0051,1.0591,0.3665,2.0939,0.5757,1.5182,1.5182,0.3469,0.4294,pothole
1.0192,1.6062,0.3743,2.0717,1.0041,1.0675,0.3871,0.2356,-0.3505,speed_hump
1.0016,0.9918,0.0143,1.0196,0.9611,0.0585,0.0382,0.0207,0.0068,normal
0.9838,0.9953,0.0101,1.0156,0.9838,0.0318,0.0185,0.0104,-0.0111,braking
1.0076,1.0046,0.0098,1.0193,0.9898,0.0295,0.0286,0.0129,0.0049,normal
0.9857,1.349,0.2293,1.6239,0.9857,0.6383,0.2084,0.1398,-0.2084,speed_hump
0.9636,0.977,0.0137,0.9965,0.9576,0.0389,0.0322,0.009,0.006,braking
0.9695,0.9819,0.01,1.0029,0.9693,0.0336,0.0155,0.0081,-0.006,braking
1.0042,0.9947,0.0109,1.0076,0.9716,0.036,0.0327,0.0146,0.0327,normal
0.9708,0.9899,0.0191,1.0173,0.9612,0.0561,0.0203,0.0105,0.0051,braking
1.0005,1.0005,0.0074,1.0116,0.9847,0.0269,0.0179,0.0089,-0.0103,normal
1.026,1.4046,0.2508,1.7057,1.002,0.7037,0.2471,0.1537,-0.2022,speed_hump
1.0292,1.0076,0.0104,1.0292,0.9941,0.0351,0.0184,0.0073,0.0184,braking
0.9982,1.0044,0.0134,1.0261,0.9857,0.0403,0.0371,0.012,-0.0039,normal
0.9918,0.9927,0.0091,1.0024,0.9769,0.0255,0.0247,0.0131,0.0149,braking
1.002,1.6648,0.4173,2.1829,1.002,1.1809,0.3844,0.2589,-0.3844,speed_hump
1.0059,1.0095,0.008,1.0206,0.9956,0.025,0.0231,0.0088,0.0012,braking
0.9846,1.2958,0.1905,1.5229,0.9846,0.5383,0.2158,0.1193,-0.2158,speed_hump
1.0319,1.2979,0.1738,1.5389,1.0314,0.5075,0.1506,0.1127,-0.1506,speed_hump
0.9935,0.9948,0.01,1.0177,0.9818,0.0359,0.0359,0.0149,0.0008,normal
0.9925,1.0746,0.3769,2.1255,0.5439,1.5815,1.5815,0.3531,0.4486,pothole
1.0124,1.0123,0.0099,1.0265,0.9978,0.0288,0.0276,0.0145,0.0146,normal
0.9978,0.9962,0.0069,1.0076,0.9846,0.023,0.0114,0.0049,-0.0088,braking
0.9755,0.9854,0.014,1.0063,0.9674,0.0389,0.019,0.0091,0.0059,braking
1.0056,0.9994,0.0113,1.019,0.9849,0.0341,0.0311,0.0102,0.0084,normal
0.996,0.9872,0.0103,1.0022,0.9727,0.0295,0.0276,0.0103,0.0051,braking
0.9875,0.9976,0.0142,1.0196,0.9773,0.0422,0.0379,0.0217,-0.007,normal
1.0346,1.0197,0.015,1.0504,0.9997,0.0507,0.0171,0.009,-0.0157,braking
1.0245,1.1424,0.5818,2.8427,0.5625,2.2802,2.2802,0.5205,0.462,pothole
0.9869,0.9946,0.0137,1.0156,0.9696,0.046,0.0198,0.0122,0.0173,braking
0.9853,0.9923,0.0107,1.0095,0.977,0.0326,0.0203,0.009,0.0025,braking
0.9965,1.0047,0.0083,1.0165,0.989,0.0274,0.0133,0.0091,-0.0113,braking
0.9859,0.9939,0.0093,1.0105,0.9763,0.0342,0.0197,0.0126,-0.0073,normal
0.9951,1.0,0.0134,1.0157,0.979,0.0366,0.0366,0.0203,0.0082,normal
0.9747,0.9909,0.0089,1.0052,0.9747,0.0305,0.0191,0.0074,-0.0028,braking
1.0022,0.9925,0.0127,1.0091,0.9689,0.0402,0.0281,0.0174,0.0199,normal
1.0221,1.0034,0.0116,1.0221,0.9832,0.0389,0.0145,0.0062,0.003,braking
0.9844,1.557,0.3533,1.9668,0.9844,0.9824,0.3339,0.2111,-0.3208,speed_hump
1.0101,1.1159,0.6006,2.8289,0.3717,2.4572,2.4572,0.5542,0.6384,pothole
0.9832,1.003,0.0142,1.0184,0.9737,0.0447,0.0447,0.0192,-0.0286,normal
0.9955,0.9969,0.0055,1.0082,0.9892,0.0191,0.0191,0.0059,-0.006,braking
0.9972,1.0013,0.0121,1.0194,0.9806,0.0388,0.0361,0.0156,0.0166,normal
1.0143,0.9995,0.0108,1.0215,0.9834,0.0381,0.0277,0.0118,0.0145,normal
0.9893,0.9971,0.0075,1.0114,0.986,0.0253,0.0174,0.0076,-0.0004,normal
1.017,1.0694,0.3601,2.0842,0.5897,1.4945,1.4945,0.3404,0.4273,pothole
1.0231,1.0069,0.0085,1.0231,0.9962,0.027,0.0206,0.0122,0.0206,braking
1.0386,1.6325,0.3843,2.0809,1.0341,1.0468,0.3872,0.2321,-0.3453,speed_hump
0.9935,0.989,0.0103,1.0053,0.9747,0.0306,0.0257,0.0142,-0.0065,normal
1.0049,1.0028,0.0113,1.0163,0.9847,0.0316,0.0312,0.0168,-0.0062,normal
0.9954,0.9961,0.0104,1.0149,0.9785,0.0364,0.0188,0.0063,0.0032,normal
0.9846,0.9881,0.003,0.9932,0.9843,0.0088,0.0066,0.0042,-0.0066,braking
0.9872,1.0012,0.0088,1.0108,0.9847,0.0261,0.018,0.0079,-0.01,braking
0.9977,1.0642,0.5082,2.4089,0.2016,2.2073,2.2073,0.495,0.7961,pothole
1.0109,1.0073,0.0072,1.0202,0.9975,0.0227,0.0198,0.0073,-0.002,braking
0.9973,1.0056,0.0072,1.0146,0.9931,0.0215,0.0142,0.0068,-0.0139,normal
0.9929,0.9823,0.0086,0.9933,0.9658,0.0274,0.0158,0.0066,0.0083,braking
0.9972,1.6334,0.4092,2.1232,0.9972,1.126,0.3635,0.25,-0.3635,speed_hump
0.9843,0.9935,0.0126,1.0201,0.9718,0.0483,0.0483,0.0176,-0.0112,normal
0.9982,1.0003,0.013,1.0212,0.9694,0.0518,0.0286,0.0123,-0.0065,normal
1.0346,1.0055,0.0142,1.0346,0.9798,0.0548,0.0219,0.0094,0.0219,braking
1.01,0.9985,0.0099,1.0132,0.9814,0.0318,0.0231,0.0114,0.0231,normal
1.0062,0.9963,0.0106,1.0117,0.9824,0.0293,0.0251,0.015,-0.0055,normal
1.002,1.4713,0.3049,1.8472,0.9864,0.8607,0.2954,0.1895,-0.2954,speed_hump
1.0049,1.0,0.0101,1.0212,0.9856,0.0356,0.029,0.0116,-0.0163,normal
1.0159,1.1604,0.6167,2.9647,0.5541,2.4106,2.4106,0.5452,0.4618,pothole
1.024,1.0119,0.0081,1.024,0.996,0.028,0.028,0.0109,0.028,braking
0.9948,0.9966,0.0069,1.0094,0.9866,0.0228,0.0165,0.0085,-0.0146,normal
1.0029,0.9987,0.0121,1.0222,0.9817,0.0405,0.035,0.0136,0.0035,normal
1.028,1.3871,0.239,1.6703,1.0044,0.666,0.2291,0.1454,-0.2077,speed_hump
1.0115,1.0015,0.0108,1.0224,0.9862,0.0362,0.029,0.0156,0.0109,normal
0.9862,1.001,0.0119,1.0201,0.9844,0.0357,0.0317,0.0146,-0.0235,normal
0.9948,1.2469,0.1621,1.4513,0.9948,0.4565,0.16,0.0988,-0.142,speed_hump
0.988,1.0004,0.0111,1.0203,0.9875,0.0327,0.0327,0.015,-0.0008,normal
0.9904,0.9918,0.0065,1.0005,0.981,0.0195,0.0184,0.0098,-0.0061,braking
1.0061,0.9977,0.007,1.0122,0.9873,0.0249,0.0098,0.0041,-0.0061,braking
1.0283,1.0142,0.0102,1.0317,0.9991,0.0327,0.0163,0.0058,-0.0034,braking
0.9796,1.4038,0.2586,1.7053,0.9796,0.7257,0.2615,0.158,-0.2615,speed_hump
0.9919,1.0011,0.0093,1.0165,0.9895,0.0271,0.0246,0.0135,-0.0246,normal
1.0028,0.9985,0.0051,1.0069,0.9892,0.0177,0.0091,0.0058,0.0082,normal
1.0011,1.0966,0.5448,2.6204,0.34,2.2804,2.2804,0.5115,0.6611,pothole
1.0101,1.5503,0.3469,1.958,1.0002,0.9578,0.3337,0.2118,-0.3041,speed_hump
1.0212,1.4321,0.2697,1.7736,1.0099,0.7637,0.254,0.1685,-0.2204,speed_hump
1.0038,1.1413,0.6864,3.0989,0.2899,2.809,2.809,0.6268,0.7139,pothole
1.0108,1.0023,0.0117,1.0143,0.9737,0.0406,0.0406,0.0127,0.0082,normal
0.9813,0.9944,0.0106,1.0124,0.9785,0.0339,0.0339,0.0183,-0.0211,normal
1.0074,1.1363,0.6842,3.0741,0.2491,2.825,2.825,0.6343,0.7583,pothole
0.9964,0.9969,0.0091,1.0126,0.9855,0.0271,0.0266,0.0124,-0.015,normal
0.9992,0.9979,0.0095,1.0083,0.981,0.0273,0.024,0.0076,-0.0087,normal
0.9941,1.2208,0.8361,3.6977,0.5536,3.1441,3.1441,0.7097,0.4405,pothole
0.9851,0.9993,0.0108,1.0161,0.9836,0.0325,0.027,0.0138,-0.0211,normal
1.0102,1.005,0.0104,1.0179,0.9831,0.0348,0.0293,0.0153,0.0049,normal
1.0052,0.9969,0.0151,1.0274,0.9774,0.05,0.0348,0.0191,0.0097,normal
0.9934,1.0051,0.0118,1.0249,0.9833,0.0416,0.0304,0.0142,-0.006,normal
0.9918,1.0032,0.0094,1.0193,0.9876,0.0317,0.0317,0.0158,-0.0117,normal
1.0241,1.2238,0.8256,3.6636,0.53,3.1336,3.1336,0.7038,0.494,pothole
1.0285,1.1108,0.5711,2.7096,0.3227,2.387,2.387,0.5453,0.7058,pothole
0.9734,0.9907,0.0127,1.0073,0.97,0.0373,0.0324,0.0162,-0.0224,normal
0.9775,1.3008,0.1906,1.5139,0.9775,0.5364,0.2187,0.1166,-0.2187,speed_hump
0.9962,1.2065,0.844,3.6672,0.3413,3.3259,3.3259,0.7498,0.655,pothole
1.005,0.9961,0.0066,1.005,0.9795,0.0255,0.0175,0.007,0.0112,normal
1.0007,1.6882,0.4248,2.2112,1.0007,1.2104,0.3998,0.2649,-0.3998,speed_hump
0.9988,1.2859,0.1803,1.5011,0.9988,0.5023,0.1794,0.1108,-0.1735,speed_hump
1.0121,1.0002,0.0121,1.017,0.9776,0.0394,0.0345,0.0151,0.0345,normal
0.975,0.9885,0.0063,0.998,0.975,0.023,0.0088,0.0048,-0.0088,braking
0.9934,1.1808,0.7489,3.3654,0.4185,2.9469,2.9469,0.6642,0.575,pothole
0.9727,0.9854,0.0075,0.9989,0.9727,0.0262,0.0149,0.0074,-0.0057,braking
0.9976,0.9953,0.0115,1.0143,0.9816,0.0327,0.0232,0.0132,0.016,normal
1.0028,1.1572,0.7079,3.188,0.3156,2.8724,2.8724,0.648,0.6872,pothole
1.0023,1.5075,0.3249,1.8916,0.9774,0.9142,0.3281,0.2004,-0.3039,speed_hump
